,Composition,VEC,Electronegativity_Difference,Atomic_Radius_Diff,Mixing_Enthalpy,Mixing_Entropy,E/A,EWF,Mod_Mismatch,DeltaG,ShearModG,Tm,Ec,Cond__AC,Cond__AM,Cond__HM,Cond__PM,Cond__WR,Li,Mg,Al,Si,Sc,Ti,V,Cr,Mn,Fe,Ni,Co,Cu,Zn,Zr,Nb,Mo,Sn,Hf,Ta,W,HV
198,Al0.196 Cr0.196 Fe0.196 Mo0.098 Ni0.196 Ti0.118 ,6.352,0.18187201653910368,6.9081393084049285,-17.638432000000005,14.612216393378713,1.4741799999999998,9157.740974869885,-0.1301437652456986,0.25865653681408,65.756,1804.375,4.41782,1,0,0,0,0,0.0,0.0,0.196,0.0,0.0,0.118,0.0,0.196,0.0,0.196,0.196,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,756.1
200,Al0.200 Co0.100 Cr0.200 Cu0.100 Fe0.200 Ni0.200 ,7.4,0.1223928102463539,5.70703816782361,-7.920000000000001,14.534239717733955,1.431,10122.272788313809,-0.08368713921471421,0.16826106444085784,72.10000000000002,1632.01,4.03,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0
201,Al0.200 Co0.100 Cr0.200 Fe0.200 Mo0.100 Ni0.200 ,6.9,0.16523922052587878,5.9295768261729656,-11.72,14.534239717733955,1.47,10057.157067880507,-0.11757404679542915,0.2249270690829132,69.30000000000001,1785.2500000000002,4.363,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,801.0
202,Al0.200 Co0.160 Cr0.160 Fe0.160 Mn0.160 Ni0.160 ,7.0,0.13859639244944288,5.810482406903228,-13.0304,14.865865405445573,1.4355999999999998,9181.55192617284,-0.06916973623136806,0.13805151452807682,73.36,1618.49,3.8988,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0
203,Al0.200 Co0.167 Cr0.167 Fe0.167 Ni0.167 Ti0.133 ,6.636363636363638,0.13856801222101806,7.114332418222912,-20.836274614496396,14.841138426055426,1.4468931068931066,9791.465837026111,-0.08606973159339583,0.1775744624659862,69.09890109890108,1683.1998001998002,4.1929270729270725,1,0,0,0,0,0.0,0.0,0.19980019980019972,0.0,0.0,0.13286713286713284,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.16683316683316682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.6
204,Al0.200 Co0.200 Cr0.100 Cu0.100 Fe0.200 Ni0.200 ,7.700000000000001,0.1185580026822314,5.6983973974005115,-8.320000000000004,14.534239717733955,1.442,10792.983351018289,-0.07118452665915609,0.14565476614031794,68.10000000000001,1595.8100000000006,4.059,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0
205,Al0.200 Co0.200 Cr0.200 Cu0.100 Fe0.100 Ni0.200 ,7.500000000000001,0.1253195914452325,5.659066649841352,-8.920000000000002,14.534239717733948,1.429,10792.983351018298,-0.08369137452671954,0.16972279107721516,71.4,1628.01,4.041,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0
206,Al0.200 Co0.200 Cr0.200 Cu0.100 Fe0.200 Ni0.100 ,7.299999999999999,0.11950313803411185,5.684545331341716,-7.279999999999998,14.534239717733948,1.4179999999999997,9927.972459573459,-0.08376097447073373,0.16859567901234573,71.99999999999997,1636.2099999999994,4.024999999999999,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.09999999999999998,0.2,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0
207,Al0.200 Co0.200 Cr0.200 Cu0.200 Fe0.200 ,7.4,0.11842297074469968,5.5795396906053565,-2.5600000000000005,13.381610525236447,1.402,9302.599038602726,-0.09223400950442814,0.19257242139730693,69.2,1599.37,3.93,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0
208,Al0.200 Co0.200 Cr0.200 Cu0.200 Ni0.200 ,7.8000000000000025,0.12952219886953736,5.524205054538927,-6.5600000000000005,13.381610525236447,1.4240000000000002,11001.268860149105,-0.09164746525809543,0.1940311418685121,68.0,1582.97,3.9619999999999997,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0
209,Al0.200 Co0.200 Cr0.200 Fe0.100 Mo0.100 Ni0.200 ,7.0,0.16664033125267125,5.875050872603363,-12.560000000000002,14.534239717733948,1.4680000000000002,10724.289506855364,-0.11744924804658292,0.2266997594539689,68.60000000000001,1781.25,4.374,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,755.0
210,Al0.200 Co0.200 Cr0.200 Fe0.200 Mo0.100 Ni0.100 ,6.8000000000000025,0.16358789686281808,5.903744087077698,-11.080000000000002,14.534239717733948,1.4570000000000003,9863.90057283613,-0.1176299428053447,0.2253165825787697,69.2,1789.4499999999994,4.3580000000000005,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,708.0
213,Al0.200 Co0.200 Cr0.200 Fe0.200 Ni0.200 ,7.200000000000001,0.12056533498481226,5.777889559002372,-12.320000000000006,13.381610525236447,1.4340000000000002,10587.994464241741,-0.07336584495464221,0.14479967971632016,74.80000000000003,1673.05,4.12,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
214,Al0.200 Co0.200 Cu0.200 Fe0.200 Ni0.200 ,8.200000000000001,0.11146299834474213,5.609472234748032,-5.280000000000001,13.381610525236447,1.45,11001.268860149105,-0.061117050669412726,0.11964052668993835,61.40000000000001,1518.57,3.998,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.4
216,Al0.200 Co0.267 Cr0.267 Fe0.267 ,6.734265734265736,0.11079358955196322,5.7691036498735775,-10.234456851839473,11.467594230713955,1.4015984015984018,9344.186120644015,-0.07863676655848552,0.15088502753144153,77.74625374625377,1708.4435564435569,4.083506493506493,1,0,0,0,0,0.0,0.0,0.19980019980019986,0.0,0.0,0.0,0.0,0.2667332667332668,0.0,0.2667332667332668,0.0,0.2667332667332668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0
217,Al0.200 Co0.267 Fe0.267 Ni0.267 ,7.801198801198804,0.10935320751531807,5.802982984429303,-11.938778504213074,11.467594230713955,1.4656143856143855,11672.58576801179,-0.05159024076429118,0.0957929982106253,67.34365634365636,1600.6833166833173,4.174195804195805,1,0,0,0,0,0.0,0.0,0.19980019980019986,0.0,0.0,0.0,0.0,0.0,0.0,0.2667332667332668,0.2667332667332668,0.2667332667332668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0
219,Al0.200 Cr0.200 Cu0.200 Fe0.200 Ni0.200 ,7.6,0.12416118556135004,5.628086232637267,-4.000000000000001,13.381610525236447,1.4280000000000002,9673.748690659211,-0.09215166465197623,0.19197900489166086,69.4,1590.97,3.94,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0
222,Al0.200 Cr0.200 Fe0.200 Mo0.100 Ni0.200 Ti0.100 ,6.399999999999999,0.18076504086797315,6.81576093204872,-16.879999999999995,14.534239717733948,1.4809999999999997,9217.7274164257,-0.13048233468981868,0.2581575560646581,66.19999999999999,1801.75,4.408999999999999,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.09999999999999998,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,751.7
223,Al0.200 Cr0.200 Fe0.200 Mo0.200 Ni0.200 ,6.6000000000000005,0.1962243613825766,5.949769778022147,-10.720000000000002,13.381610525236447,1.506,9548.685770887083,-0.15322227049209036,0.31686009374907875,63.8,1897.45,4.606,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,905.0
224,Al0.200 Cr0.200 Fe0.200 Ni0.200 Mo0.200 ,6.6000000000000005,0.1962243613825765,5.949769778022147,-10.720000000000002,13.381610525236447,1.506,9548.685770887083,-0.15322227049209036,0.31686009374907875,63.8,1897.45,4.606,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,905.0
225,Al0.200 Cr0.200 Fe0.200 Ni0.200 Ti0.200 ,6.2,0.1384196517839862,7.487438360196759,-22.72000000000001,13.381610525236447,1.456,8896.383999268635,-0.09751761741004028,0.20430262900662136,68.60000000000001,1706.0500000000006,4.212,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0
226,Al0.200 Cu0.200 Fe0.200 Ni0.200 Ti0.200 ,7.2,0.15354478174135386,7.1622144610495635,-17.6,13.381610525236447,1.472,9254.02160553223,-0.06921602053536335,0.1431421970174333,55.2,1551.5700000000006,4.09,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0
228,Al0.200 Mo0.100 Nb0.200 Ta0.100 Ti0.200 Zr0.200 ,4.3,0.2176143377629333,5.0410248204440835,-16.840000000000003,14.534239717733955,1.6880000000000002,6121.184946468113,-0.052629478544422126,0.12255795874775685,37.1,2162.35,5.904000000000001,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.0,591.0
229,Al0.200 Mo0.200 Nb0.200 Ti0.200 V0.200 ,4.6000000000000005,0.2279824554653275,3.7964977611741135,-12.800000000000002,13.381610525236447,1.5519999999999998,6888.330360321738,-0.04304227544007671,0.08816326530612244,35.0,2134.45,5.588000000000001,1,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,537.0
230,Al0.200 Nb0.300 Ta0.100 Ti0.300 Zr0.100 ,4.200000000000001,0.0811233628494283,3.4809101648325367,-15.120000000000005,12.511505153191312,1.6460000000000004,6104.030772588146,-0.0356574469181524,0.08387500000000002,40.0,2128.2500000000005,5.839,1,0,0,0,0,0.0,0.0,0.20000000000000004,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.30000000000000004,0.0,0.0,0.0,0.10000000000000002,0.0,408.0
232,Al0.204 Cr0.204 Fe0.204 Mo0.102 Ni0.204 Ti0.082 ,6.448,0.1795313632767267,6.713888591201547,-16.076832000000003,14.42618339043443,1.48782,9278.040944789129,-0.1306986234745338,0.2575600954909868,66.64399999999999,1799.1250000000002,4.4001800000000015,1,0,0,0,0,0.0,0.0,0.204,0.0,0.0,0.08200000000000003,0.0,0.204,0.0,0.204,0.204,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,731.9
233,Al0.206 Co0.159 Cr0.159 Cu0.159 Fe0.159 Ni0.159 ,7.606393606393608,0.12288994353330353,5.681351104732051,-6.219083613689006,14.854249215789855,1.439060939060939,10256.446665643392,-0.08446571008880469,0.17741577424943375,68.25174825174824,1588.207692307692,3.985654345654345,1,0,0,0,0,0.0,0.0,0.20579420579420574,0.0,0.0,0.0,0.0,0.15884115884115882,0.0,0.15884115884115882,0.15884115884115882,0.15884115884115882,0.15884115884115882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0
234,Al0.206 Co0.159 Cr0.159 Cu0.159 Fe0.159 Ni0.159 ,7.606393606393608,0.12288994353330353,5.681351104732051,-6.219083613689006,14.854249215789855,1.439060939060939,10256.446665643392,-0.08446571008880469,0.17741577424943375,68.25174825174824,1588.207692307692,3.985654345654345,1,0,0,0,0,0.0,0.0,0.20579420579420574,0.0,0.0,0.0,0.0,0.15884115884115882,0.0,0.15884115884115882,0.15884115884115882,0.15884115884115882,0.15884115884115882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0
235,Al0.208 Co0.208 Cu0.208 Fe0.208 Ni0.167 ,8.126126126126126,0.11239405417728013,5.672728514033443,-5.038680321963605,13.352338461540187,1.4619019019019015,10754.307544609324,-0.06286527394475645,0.12455410165201025,60.80080080080079,1510.0568568568567,3.97985985985986,1,0,0,0,0,0.0,0.0,0.2082082082082082,0.0,0.0,0.0,0.0,0.0,0.0,0.2082082082082082,0.16716716716716715,0.2082082082082082,0.2082082082082082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0
236,Al0.208 Cr0.208 Cu0.208 Fe0.208 Ni0.167 ,7.501501501501503,0.12388977198513786,5.692662039862047,-3.4121969817665514,13.352338461540187,1.4389989989989989,9401.423967878472,-0.09573354842293057,0.20103786153543066,69.12912912912914,1585.4282282282281,3.9194794794794796,1,0,0,0,0,0.0,0.0,0.2082082082082082,0.0,0.0,0.0,0.0,0.2082082082082082,0.0,0.2082082082082082,0.16716716716716715,0.0,0.2082082082082082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0
237,Al0.208 Cr0.208 Fe0.208 Mo0.167 Ni0.208 ,6.624624624624626,0.18852999436161136,6.014457011185686,-11.139451764076387,13.352338461540187,1.5107607607607605,9551.749134739232,-0.14555493968163707,0.2929848553044861,65.5975975975976,1856.7147147147148,4.515135135135135,1,0,0,0,0,0.0,0.0,0.2082082082082082,0.0,0.0,0.0,0.0,0.2082082082082082,0.0,0.2082082082082082,0.2082082082082082,0.0,0.0,0.0,0.0,0.0,0.16716716716716715,0.0,0.0,0.0,0.0,854.0
238,Al0.208 Cr0.208 Fe0.208 Ni0.208 Mo0.167 ,6.624624624624626,0.18852999436161136,6.014457011185686,-11.139451764076387,13.352338461540187,1.5107607607607607,9551.749134739232,-0.14555493968163707,0.2929848553044861,65.5975975975976,1856.7147147147143,4.515135135135135,1,0,0,0,0,0.0,0.0,0.2082082082082082,0.0,0.0,0.0,0.0,0.2082082082082082,0.0,0.2082082082082082,0.2082082082082082,0.0,0.0,0.0,0.0,0.0,0.16716716716716715,0.0,0.0,0.0,0.0,853.0
239,Al0.211 Cr0.211 Fe0.211 Mo0.105 Ni0.211 Ti0.053 ,6.5259481037924125,0.1771045975741974,6.528560952083777,-14.69049924103888,14.168716481475869,1.4989121756487027,9376.303661133135,-0.13064701301438866,0.2560960991211219,67.38622754491018,1794.3300898203588,4.384690618762475,1,0,0,0,0,0.0,0.0,0.21057884231536925,0.0,0.0,0.0528942115768463,0.0,0.21057884231536925,0.0,0.21057884231536925,0.21057884231536925,0.0,0.0,0.0,0.0,0.0,0.10479041916167664,0.0,0.0,0.0,0.0,712.0
240,Al0.213 Co0.213 Cr0.150 Fe0.213 Ni0.213 ,7.275449101796408,0.1204966185497831,5.905335614821613,-12.741761985012007,13.311076840979883,1.466317365269461,10747.530435073046,-0.0709896633008669,0.14418112982328088,72.27245508982034,1644.3196107784433,4.1212574850299415,1,0,0,0,0,0.0,0.0,0.2125748502994012,0.0,0.0,0.0,0.0,0.1497005988023952,0.0,0.2125748502994012,0.2125748502994012,0.2125748502994012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0
241,Al0.213 Co0.213 Cr0.213 Fe0.150 Ni0.213 ,7.1497005988023945,0.12356876129496898,5.881756551808494,-13.115995553802572,13.311076840979883,1.4581437125748504,10747.530435073046,-0.07744480535385681,0.15515703024323454,74.34730538922155,1664.5651197604789,4.109940119760479,1,0,0,0,0,0.0,0.0,0.2125748502994012,0.0,0.0,0.0,0.0,0.2125748502994012,0.0,0.1497005988023952,0.2125748502994012,0.2125748502994012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0
242,Al0.213 Co0.213 Cr0.213 Fe0.213 Ni0.150 ,7.023952095808383,0.11952212808278573,5.8970141095609865,-12.260604539424145,13.311076840979883,1.4512275449101797,10198.593000566028,-0.07727453493958693,0.15419756621527253,74.72455089820356,1669.7208083832336,4.0998802395209575,1,0,0,0,0,0.0,0.0,0.2125748502994012,0.0,0.0,0.0,0.0,0.2125748502994012,0.0,0.2125748502994012,0.1497005988023952,0.2125748502994012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0
243,Al0.217 Cr0.217 Cu0.217 Fe0.217 Ni0.130 ,7.390781563126253,0.1233171001944689,5.760063681612532,-2.6806799972690882,13.241583917383805,1.4513627254509016,9102.966587947187,-0.0997764111936512,0.2113472617399093,68.82464929859721,1579.1988476953907,3.896412825651303,1,0,0,0,0,0.0,0.0,0.21743486973947893,0.0,0.0,0.0,0.0,0.21743486973947893,0.0,0.21743486973947893,0.13026052104208416,0.0,0.21743486973947893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0
244,Al0.217 Cr0.217 Cu0.217 Fe0.217 Ni0.130 ,7.390781563126253,0.1233171001944689,5.760063681612532,-2.6806799972690882,13.241583917383805,1.4513627254509016,9102.966587947187,-0.0997764111936512,0.2113472617399093,68.82464929859721,1579.1988476953907,3.896412825651303,1,0,0,0,0,0.0,0.0,0.21743486973947893,0.0,0.0,0.0,0.0,0.21743486973947893,0.0,0.21743486973947893,0.13026052104208416,0.0,0.21743486973947893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0
245,Al0.222 Co0.111 Cu0.222 Fe0.222 Ni0.222 ,8.11111111111111,0.11595018087284052,5.799334570148617,-5.135802469135804,13.145944062350495,1.4966666666666666,10566.923336062197,-0.0661604524380441,0.13336041112346442,59.88888888888889,1490.8555555555558,3.954444444444445,1,0,0,0,0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0
246,Al0.222 Co0.222 Cr0.222 Cu0.111 Fe0.222 ,7.0,0.11697841945112755,5.8657962596491515,-6.1234567901234565,13.145944062350495,1.4466666666666668,9216.385468656084,-0.09229658713576144,0.18927703406504384,71.55555555555556,1626.2333333333331,3.978888888888889,1,0,0,0,0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.22222222222222224,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0
247,Al0.222 Co0.222 Cr0.222 Fe0.222 Mo0.111 ,6.4444444444444455,0.1682884061791572,6.050863346651144,-10.27160493827161,13.145944062350495,1.49,9149.495332018105,-0.13019973120350642,0.2546909259571596,68.44444444444447,1796.5000000000002,4.348888888888889,1,0,0,0,0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,857.0
248,Al0.222 Co0.222 Cu0.111 Fe0.222 Ni0.222 ,7.8888888888888875,0.11457920867997115,5.898554806766553,-8.691358024691358,13.145944062350495,1.5,11104.309888763151,-0.06193323804423146,0.12110901621945587,62.88888888888889,1536.4555555555555,4.054444444444443,1,0,0,0,0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0
249,Al0.222 Co0.222 Cu0.222 Fe0.222 Ni0.111 ,8.0,0.11372481406154647,5.7706667694460645,-4.5432098765432105,13.145944062350495,1.4822222222222223,10343.345520849956,-0.06586063223059054,0.13288235375409405,59.77777777777778,1495.5222222222226,3.948888888888889,1,0,0,0,0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.9
250,Al0.222 Cr0.222 Cu0.111 Fe0.222 Ni0.222 ,7.222222222222222,0.12413652380830499,5.918952015177298,-7.703703703703706,13.145944062350495,1.4755555555555555,9626.343254930602,-0.09208386968029812,0.18843753893931686,71.7777777777778,1616.9,3.9900000000000007,1,0,0,0,0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0
251,Al0.222 Cr0.222 Fe0.222 Mo0.111 Ni0.222 ,6.666666666666668,0.17222580641431684,6.112177395777495,-11.851851851851855,13.145944062350495,1.5188888888888887,9556.981160899928,-0.13001850315612784,0.25369968894334993,68.66666666666667,1787.166666666667,4.360000000000001,1,0,0,0,0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,622.0
252,Al0.222 Cr0.222 Fe0.222 Ni0.222 Mo0.111 ,6.666666666666668,0.17222580641431684,6.112177395777495,-11.851851851851855,13.145944062350495,1.5188888888888892,9556.981160899928,-0.13001850315612784,0.25369968894334993,68.66666666666667,1787.166666666667,4.36,1,0,0,0,0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,621.0
253,Al0.225 Co0.100 Cr0.225 Fe0.225 Ni0.225 ,6.9750000000000005,0.1220243315900562,6.03375159353222,-12.8925,13.076552794096045,1.4845000000000002,10066.902112073882,-0.08089433262529745,0.1630075784022076,74.775,1661.18125,4.08625,1,0,0,0,0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.225,0.0,0.225,0.225,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0
254,Al0.225 Co0.225 Cr0.100 Fe0.225 Ni0.225 ,7.35,0.11997890439573113,6.0230763846026205,-13.1175,13.076552794096045,1.49825,10907.129730291816,-0.06797204004644257,0.14052937469454774,69.775,1615.93125,4.1225000000000005,1,0,0,0,0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.1,0.0,0.225,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0
255,Al0.225 Co0.225 Cr0.225 Fe0.100 Ni0.225 ,7.1000000000000005,0.12638334542177615,5.974603739835794,-13.905,13.076552794096045,1.4820000000000002,10907.129730291816,-0.0814746516969407,0.16555671728426485,73.9,1656.18125,4.1,1,0,0,0,0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.225,0.0,0.1,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0
256,Al0.225 Co0.225 Cr0.225 Fe0.225 Ni0.100 ,6.8500000000000005,0.11790992324651894,6.005985574026304,-12.105000000000004,13.076552794096045,1.4682500000000005,9825.623113900743,-0.0810717785949793,0.16351861264602086,74.64999999999998,1666.43125,4.08,1,0,0,0,0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.225,0.0,0.225,0.1,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0
257,Al0.225 Cu0.200 Fe0.150 Ni0.200 Ti0.225 ,6.974999999999999,0.15776545090735164,7.168103602754941,-19.954999999999988,13.299712614779336,1.5232499999999998,9136.499010248845,-0.06948745797682251,0.15007487140288334,52.84999999999999,1532.8262499999994,4.081999999999999,1,0,0,0,0,0.0,0.0,0.22499999999999995,0.0,0.0,0.22499999999999995,0.0,0.0,0.0,0.14999999999999994,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0
258,Al0.230 Co0.150 Cr0.230 Cu0.080 Fe0.150 Ni0.160 ,7.1,0.12449722888482295,5.960020565843912,-9.5704,14.470974301238826,1.4815,9984.642250496749,-0.09166346831128716,0.18855759460830127,71.98,1625.7155,4.0128,1,0,0,0,0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.15,0.16,0.15,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0
259,Al0.231 Co0.154 Cr0.154 Cu0.154 Fe0.154 Ni0.154 ,7.461538461538463,0.12493311820197485,5.892503518860583,-7.053254437869824,14.785053426029375,1.488461538461538,10099.191798307344,-0.08839985678597022,0.1908680142687277,66.92307692307692,1567.6115384615384,3.966923076923076,1,0,0,0,0,0.0,0.0,0.23076923076923075,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0
260,Al0.231 Co0.192 Cr0.192 Fe0.192 Ni0.192 ,7.0360360360360374,0.12258609903247725,6.0620155896380545,-13.237597958318679,13.35717992652323,1.4955255255255258,10374.927315942994,-0.07926293016972145,0.16332827176461928,72.8948948948949,1644.1689189189194,4.091501501501503,1,0,0,0,0,0.0,0.0,0.2312312312312313,0.0,0.0,0.0,0.0,0.19219219219219225,0.0,0.19219219219219225,0.19219219219219225,0.19219219219219225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0
261,Al0.231 Cr0.154 Cu0.154 Fe0.154 Ni0.308 ,7.615384615384616,0.12889149604019373,5.931319265147146,-8.04733727810651,13.011777745263984,1.5084615384615383,10403.7189539672,-0.0887759398458135,0.190574762225402,67.07692307692308,1561.1499999999994,3.974615384615384,1,0,0,0,0,0.0,0.0,0.23076923076923075,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.30769230769230765,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0
